171155;F;DK Librian's Liza Marklund;NFO fs 03;05-07-2010;(DK)FD LO 200110;141830;131410
171161;M;DK ShaggyTail's Argon;NFO n 09;03-07-2010;(DK)FD LO 200116;151950;150262
171162;M;DK ShaggyTail's Seraphino;NFO a 02;03-07-2010;(DK)FD LO 200117;151950;150262
171163;M;DK ShaggyTail's Amigo;NFO n 02;03-07-2010;(DK)FD LO 200118;151950;150262
171185;F;DK Basicats Fianna;NFO n 03 24;07-08-2010;(DK)FD LO 200140;141077;151305
171186;F;DK Basicats Aislin;NFO n 09 22;07-08-2010;(DK)FD LO 200141;141077;151305
171187;M;DK Basicats Keefe;NFO n 09 24;07-08-2010;(DK)FD LO 200142;141077;151305
171188;M;DK Basicats Lochlann;NFO n 03 24;07-08-2010;(DK)FD LO 200143;141077;151305
171189;M;DK Basicats Finnegan;NFO n 09 22;07-08-2010;(DK)FD LO 200144;141077;151305
171190;F;DK Musplheims Thyra;NFO nt 09 24;12-06-2010;(DK)FD LO 200145;137399;121723
171191;M;DK Musplheims Tjalfe;NFO nts 09;12-06-2010;(DK)FD LO 200146;137399;121723
171192;M;DK Musplheims Thor;NFO nt 22;12-06-2010;(DK)FD LO 200147;137399;121723
171195;M;DK Chazeems Cognac;NFO n 09 24;10-06-2010;(DK)FD LO 200150;151950;118546
171196;F;DK Chazeems Cocktail;NFO n 09 22;10-06-2010;(DK)FD LO 200151;151950;118546
171197;F;DK Chazeems Champagne;NFO n 09 22;10-06-2010;(DK)FD LO 200152;151950;118546
171216;M;DK Chrisycats Eddie;NFO as 23;03-07-2010;(DK)FD LO 200171;148957;143844
171289;M;DK Vindelhusets Duff Killigan;NFO a 03 23;20-07-2010;(DK)FD LO 200230;153175;143781
171290;M;DK Vindelhusets Dr. Drakken;NFO a 09 23;20-07-2010;(DK)FD LO 200231;153175;143781
171291;F;DK Vindelhusets Bonnie Rockwalle;NFO e 02 21;20-07-2010;(DK)FD LO 200232;153175;143781
171292;F;DK Vindelhusets Kim Possible;NFO d 01 21;20-07-2010;(DK)FD LO 200233;153175;143781
171293;M;DK Vindelhusets Ron Stoppable;NFO d 02 21;20-07-2010;(DK)FD LO 200234;153175;143781
171454;M;DK QueenIffy's Armani;NFO ns 09 23;04-07-2010;(DK)FD LO 200374;149475;135084
171455;F;DK QueenIffy's Chanel;NFO ns 09 22;04-07-2010;(DK)FD LO 200375;149475;135084
171456;M;DK QueenIffy's Diesel;NFO ns 09 22;04-07-2010;(DK)FD LO 200376;149475;135084
171457;M;DK QueenIffy's Esprit;NFO ns 23;04-07-2010;(DK)FD LO 200377;149475;135084
171474;M;DK Arkillix Geve;NFO w;01-08-2010;(DK)FD LO 200394;146169;136217
171475;M;DK Arkillix Garcia;NFO n 09 23;01-08-2010;(DK)FD LO 200395;146169;136217
171476;M;DK Arkillix Gatling;NFO n 22;01-08-2010;(DK)FD LO 200396;146169;136217
171477;F;DK Arkillix Gucci;NFO w;01-08-2010;(DK)FD LO 200397;146169;136217
171534;M;S*Redtail's Digory Kirk;NFO es 24;30-04-2003;(SE)SVERAK LO 190488;101128;123219
171535;F;S*Blecktrummans Malva;NFO gs 24;21-04-2003;(SE)SVERAK LO 189487;123335;148269
171536;F;S*Wonderwoods Satis, JW;NFO gs 24;22-07-2004;(SE)SVERAK LO 204911;171534;171535
171537;M;Jazz Man de Nidaros;NFO n 09 23;...;(FR)FFF LO 69124;;
171538;F;Laïta de Fjorgyn;NFO n 22;...;(FR)FFF RX 26928;;
171539;F;Symphonie de Khazad-Dum;NFO n 09 23;...;(FR)LOOF RX 2001.5233;171537;171538
171540;M;Alonso de Khazad-Dum;NFO n 23;16-06-2005;(FR)LOOF LO 2005.11326;126813;154141
171541;M;Baïlador de Star d'Elendil;NFO n 23;11-06-2006;(SE)SVERAK RX 235727;171540;171539
171542;F;S*Wonderwoods Calamity Jane;NFO n 23;...;(NO)NRR RX 152179;171541;171536
171543;F;(N)Myrtekransen's Helene;NFO n 22;18-05-2010;(DK)FD LO 200406;146179;171542
171557;M;DK Lunden's Balou;NFO e 09;01-08-2010;(DK)FD LO 200408;152488;154216
171558;F;DK Lunden's Luie;NFO a 09;01-08-2010;(DK)FD LO 200409;152488;154216
171559;F;DK Lunden's Midi;NFO g 09;01-08-2010;(DK)FD LO 200410;152488;154216
171574;M;DK Buum-Cats Mozart;NFO es;01-08-2010;(DK)FD LO 200425;140993;113961
171575;M;DK Buum-Cats Beethoven;NFO es;01-08-2010;(DK)FD LO 200426;140993;113961
171576;M;DK Buum-Cats Strauss;NFO es;01-08-2010;(DK)FD LO 200427;140993;113961
171577;M;DK Buum-Cats Schubert;NFO es;01-08-2010;(DK)FD LO 200428;140993;113961
171578;M;DK Buum-Cats Chopin;NFO es;01-08-2010;(DK)FD LO 200429;140993;113961
171579;F;DK Buum-Cats Blue Madonna;NFO gs;01-08-2010;(DK)FD LO 200430;140993;113961
171580;F;DK Buum-Cats Ariel;NFO w;25-08-2010;(DK)FD LO 200431;140993;152718
171581;F;DK Buum-Cats Amy;NFO w;25-08-2010;(DK)FD LO 200432;140993;152718
171582;M;DK Buum-Cats Hvide Amulet;NFO w;25-08-2010;(DK)FD LO 200433;140993;152718
171583;M;DK Buum-Cats Aladin;NFO ns 23;25-08-2010;(DK)FD LO 200434;140993;152718
171584;M;DK Buum-Cats Alf;NFO ns 23;25-08-2010;(DK)FD LO 200435;140993;152718
171585;F;Ol's Blackberry Princess;NFO n;31-07-2010;(DK)FD LO 200436;155005;145445
171586;M;Ol's Big Bear;NFO n 24;14-09-2010;(DK)FD LO 200437;156203;154889
171587;F;DK Antrilo's Eloise;NFO n 23;04-08-2010;(DK)FD LO 200438;137851;149469
171588;F;DK Antrilo's Elisa;NFO n 09 22;04-08-2010;(DK)FD LO 200439;137851;149469
171589;M;DK Antrilo's Elvis;NFO n 22;04-08-2010;(DK)FD LO 200440;137851;149469
171590;M;DK Antrilo's Eldar;NFO n 23;04-08-2010;(DK)FD LO 200441;137851;149469
171591;F;DK Antrilo's Enya;NFO n 09 22;04-08-2010;(DK)FD LO 200442;137851;149469
171592;M;DK Antrilo's Eziz;NFO n 22;04-08-2010;(DK)FD LO 200443;137851;149469
171593;F;DK Antrilo's Etla;NFO n 23;04-08-2010;(DK)FD LO 200444;137851;149469
171594;F;DK Antrilo's Fine Snowflower;NFO w;05-08-2010;(DK)FD LO 200445;126491;149050
171595;M;DK Antrilo's Fine Snowstorm;NFO w;05-08-2010;(DK)FD LO 200446;126491;149050
171596;F;DK Antrilo's Fine Snowflake;NFO w;05-08-2010;(DK)FD LO 200447;126491;149050
171597;M;DK Antrilo's Frostbite;NFO w;05-08-2010;(DK)FD LO 200448;126491;149050
171598;M;DK Antrilo's Fine Ice Blue;NFO a 09;05-08-2010;(DK)FD LO 200449;126491;149050
171599;M;DK Skovskytten's BeeWee;NFO n;30-06-2010;(DK)FD LO 200450;151212;141432
171600;M;DK Skovskytten's Balder;NFO n 09 22;30-06-2010;(DK)FD LO 200451;151212;141432
171601;M;DK Skovskytten's Bastian;NFO n 09 22;30-06-2010;(DK)FD LO 200452;151212;141432
171602;M;DK Skovskytten's Boris;NFO n 23;30-06-2010;(DK)FD LO 200453;151212;141432
171603;F;DK Skovskytten's Bonnie;NFO f 23;30-06-2010;(DK)FD LO 200454;151212;141432
171605;F;Alberte 10-67;NFO g 09 23;22-06-2010;(DK)FD LO 200456;126952;126151
171822;F;DK Sneskoen's Lavra;NFO d 09 23;19-06-2010;(DK)FD LO 200492;146844;116276
171823;F;DK Sneskoen's Isabella;NFO f 23;19-06-2010;(DK)FD LO 200493;146844;116276
171824;M;DK Hagsten's Puf;NFO w;28-07-2010;(DK)FD LO 200494;106138;105512
171825;F;DK Hagsten's Pif;NFO n 09 23;28-07-2010;(DK)FD LO 200495;106138;105512
171826;F;DK Hagsten's Paf;NFO n 09 22;28-07-2010;(DK)FD LO 200496;106138;105512
171842;M;Bali Cormath DK;NFO a 09 22;03-07-2010;(DK)FD LO 200512;135792;149758
171843;M;Blake Cormath DK;NFO a 09 22;03-07-2010;(DK)FD LO 200513;135792;149758
171844;M;Bowie Cormath DK;NFO n 09;03-07-2010;(DK)FD LO 200514;135792;149758
171845;M;Batman Cormath DK;NFO n 09 22;03-07-2010;(DK)FD LO 200515;135792;149758
171846;M;DK Mi-Chi's Pantani;NFO w;20-07-2010;(DK)FD LO 200516;146914;152308
171847;F;DK Mi-Chi's Primadonna;NFO ns 03 22;20-07-2010;(DK)FD LO 200517;146914;152308
171848;M;DK Killix Hr. Mand;NFO n;25-07-2010;(DK)FD LO 200518;108676;75326
171849;F;DK Mi-Chi's Quinoa;NFO n 09 23;25-07-2010;(DK)FD LO 200519;148695;152310
171850;M;DK Mi-Chi's Quentin Tarantino;NFO n 09;25-07-2010;(DK)FD LO 200520;148695;152310
171851;M;DK Mi-Chi's Quintus;NFO n 09 23;25-07-2010;(DK)FD LO 200521;148695;152310
171852;F;DK Mi-Chi's Que Belle de la Cæur;NFO n 09 24;25-07-2010;(DK)FD LO 200522;148695;152310
171853;M;DK Mi-Chi's Quando;NFO n 09 24;25-07-2010;(DK)FD LO 200523;148695;152310
171854;F;DK Mi-Chi's Quiana Melina, DSM;NFO n 09 23;25-07-2010;(DK)FD LO 200524;148695;152310
171855;M;DK Mi-Chi's Quasimodo;NFO n 09 24;25-07-2010;(DK)FD LO 200525;148695;152310
171856;M;DK Høgerstedets Ackimedes;NFO n 09;10-07-2010;(DK)FD LO 200526;111435;142423
171857;M;DK Høgerstedets Zorro;NFO n;10-07-2010;(DK)FD LO 200527;111435;142423
171858;F;DK Høgerstedets Beauty;NFO g 09 23;10-07-2010;(DK)FD LO 200528;111435;142423
171859;F;DK Høgerstedets Molly;NFO g;10-07-2010;(DK)FD LO 200529;111435;142423
171860;F;DK Høgerstedets Demi Lavato;NFO g;10-07-2010;(DK)FD LO 200530;111435;142423
171989;M;DK Flotin's Lurifax;NFO n 09;19-08-2010;(DK)FD LO 200635;151214;113086
171990;F;DK Flotin's Emmy;NFO n;19-08-2010;(DK)FD LO 200636;151214;113086
171991;F;DK Flotin's Nala;NFO n;19-08-2010;(DK)FD LO 200637;151214;113086
172026;F;DK Smedegaard's Thelma;NFO n;23-09-2010;(DK)FD LO 200672;145956;151614
172027;F;DK Smedegaard's Louise;NFO n 23;23-09-2010;(DK)FD LO 200673;145956;151614
172143;F;DK Dreaming Stars Cool Ice Queen;NFO w;09-06-2010;(DK)FD LO 200747;148049;147250
172144;M;DK Dreaming Stars Cool as Ice;NFO w;09-06-2010;(DK)FD LO 200748;148049;147250
172145;F;DK Dreaming Stars Cool Corona;NFO fs 09;09-06-2010;(DK)FD LO 200749;148049;147250
172165;M;DK Skovskytten's Spirit of Osu;NFO n 09 23;20-07-2010;(DK)FD LO 200769;151212;147659
172166;M;DK Skovskytten's Sofus;NFO n 09;20-07-2010;(DK)FD LO 200770;151212;147659
172167;M;DK Skovskytten's Sigurd;NFO n 09 22;20-07-2010;(DK)FD LO 200771;151212;147659
172168;F;DK Skovskytten's Smilla;NFO f 09;20-07-2010;(DK)FD LO 200772;151212;147659
172169;F;DK Skovskytten's Stella;NFO f 09 23;20-07-2010;(DK)FD LO 200773;151212;147659
172170;F;DK Skovskytten's Sheila;NFO f 23;20-07-2010;(DK)FD LO 200774;151212;147659
172171;M;DK Messenger Farlig Farlig Tiger;NFO e 09 23;14-07-2010;(DK)FD LO 200775;141223;141129
172172;M;DK MisScarletts Diego;NFO as 09;28-07-2010;(DK)FD LO 200776;152442;147686
172173;M;DK MisScarletts Cassanova;NFO ns 09;28-07-2010;(DK)FD LO 200777;152442;147686
172174;F;Angela The Tuskani DK;NFO a 03;04-09-2010;(DK)FD LO 200778;152259;153831
172175;F;Annabel The Tuskani DK;NFO ns 09;04-09-2010;(DK)FD LO 200779;152259;153831
172176;M;Asti The Tuskani DK;NFO a 09;04-09-2010;(DK)FD LO 200780;152259;153831
172177;M;Aslan The Tuskani DK;NFO ns 02;04-09-2010;(DK)FD LO 200781;152259;153831
172189;M;DK Scarlettcat's Shrek;NFO e 22;06-06-2010;(DK)FD LO 200793;136312;149106
172190;M;DK Scarlettcat's Simba;NFO ns 23;06-06-2010;(DK)FD LO 200794;136312;149106
172191;F;DK Scarlettcat's Scarlett;NFO ns 23;06-06-2010;(DK)FD LO 200795;136312;149106
172192;M;DK Scarlettcat's Surviver;NFO a 22;06-06-2010;(DK)FD LO 200796;136312;149106
172193;F;DK Scarlettcat's Shadow;NFO ns 23;06-06-2010;(DK)FD LO 200797;136312;149106
172195;M;DK Colletto's Squash;NFO d 09 24;25-08-2010;(DK)FD LO 200799;111577;148300
172196;M;DK Colletto's Schweppes;NFO n 23;25-08-2010;(DK)FD LO 200800;111577;148300
172197;M;DK Colletto's Sprite;NFO n 24;25-08-2010;(DK)FD LO 200801;111577;148300
172323;F;DK Toonscat's Evigglad;NFO ns 01 21;14-08-2010;(DK)FD LO 200922;125648;149741
172324;F;DK Toonscat's Enjoy;NFO fs 09 23;14-08-2010;(DK)FD LO 200923;125648;149741
172325;F;DK Toonscat's Echo;NFO n 09 23;14-08-2010;(DK)FD LO 200924;125648;149741
172326;M;DK Toonscat's El Dorado;NFO n 01 21;14-08-2010;(DK)FD LO 200925;125648;149741
172331;F;DK Smithstone's Belle;NFO f 03;02-09-2010;(DK)FD LO 200930;156059;131243
172332;M;DK Smithstone's Bongo;NFO n 09;02-09-2010;(DK)FD LO 200931;156059;131243
172333;M;DK Smithstone's Fernando;NFO n 09;02-09-2010;(DK)FD LO 200932;156059;131243
172334;M;DK Smithstone's O'Malley;NFO ns 09;02-09-2010;(DK)FD LO 200933;156059;131243
172335;M;DK Smithstone's Speedy;NFO ns 09 23;02-09-2010;(DK)FD LO 200934;156059;131243
172336;F;DK Høgerstedets Viktoria;NFO g 09;17-05-2010;(DK)FD LO 200935;152580;142793
172337;F;DK Høgerstedets Vicky;NFO gs 09;17-05-2010;(DK)FD LO 200936;152580;142793
172338;M;DK Høgerstedets Pyrus;NFO ds 09;17-05-2010;(DK)FD LO 200937;152580;142793
172339;M;DK Høgerstedets Diego;NFO es 09;17-05-2010;(DK)FD LO 200938;152580;142793
172340;M;DK Høgerstedets Fireball;NFO d 09;17-05-2010;(DK)FD LO 200939;152580;142793
172341;M;DK Høgerstedets Julius;NFO ds 09;17-05-2010;(DK)FD LO 200940;152580;142793
172347;M;Sannafjället's Fabel;NFO n 09 24;...;(SE)SVERAK LO 183844;;
172348;F;S*Barkli's Tingeling, DM;NFO f 23;...;(SE)SVERAK LO 154841;;
172349;M;S*Milda ma Tildes Nisse Rimfrost;NFO d 09 24;...;(SE)SVERAK LO 196200;172347;172348
172350;F;S*Rosenöra's Ella;NFO n 09 23;...;(SE)SVERAK LO 187766;125498;154101
172351;F;S*Skattkammaröns Moneypenny;NFO f 09 22;...;(SE)SVERAK LO 169564;;
172352;M;S*Dvärgmärans Let's Kiss;NFO n 09 22;...;(SE)SVERAK LO 188660;99491;172351
172353;F;S*Rosenöra's Shakira;NFO n 09;...;(SE)SVERAK LO 213315;172352;172350
172354;F;(N)Fodnaheia's Embla;NFO f 09 23;...;(NO)NRR LO 134820;;
172355;F;Løvetun's Julie-Cecilie;NFO d 09 22;...;(NO)NRR LO 140432;131585;172354
172356;M;S*Förtrolighetens Klas Kattfot;NFO d 09 24;...;(SE)SVERAK LO 219904;172349;172355
172357;M;S*Zelvitas Titan;NFO n 03 22;...;(SE)SVERAK LO 239573;172356;172353
172358;F;Sterrekatten's Roseanna;NFO a 09 23;...;(NL)MU.LO08.NFO.001;149721;137850
172374;M;Kvilles Figaro;NFO e 22;07-09-2010;(DK)FD LO 200941;108676;146753
172375;M;Kvilles Leporello;NFO e 22;07-09-2010;(DK)FD LO 200942;108676;146753
172376;M;Kvilles Papageno;NFO d 09 22;07-09-2010;(DK)FD LO 200943;108676;146753
172377;F;Kvilles Aida;NFO a 22;07-09-2010;(DK)FD LO 200944;108676;146753
172378;F;Kvilles Salome;NFO a 09 22;07-09-2010;(DK)FD LO 200945;108676;146753
172379;F;Kvilles Carmen;NFO n;07-09-2010;(DK)FD LO 200946;108676;146753
172380;M;Dk Titini's Cniger;NFO ns 09 23;10-09-2010;(DK)FD LO 200947;142013;141248
172382;M;DK Smithstone's Tarzan;NFO n 09;02-09-2010;(DK)FD LO 200949;156059;131243
172384;M;DK Sneskoen's Rass;NFO n 09 23;12-08-2010;(DK)FD LO 200951;143892;123905
172398;M;Samson 10-68;NFO e 09 22;01-09-2010;(DK)FD LO 200961;139403;150212
172399;M;Santos 10-69;NFO d 09 23;01-09-2010;(DK)FD LO 200962;139403;150212
172400;M;Sambo 10-70;NFO n;01-09-2010;(DK)FD LO 200963;139403;150212
172401;F;Safira 10-71;NFO g;01-09-2010;(DK)FD LO 200964;139403;150212
172409;F;GB*Tuyet Elsa-Scarlett;NFO as 09 22;15-04-2010;(DK)FD LO 200969;144096;125755
172410;F;Sterrenkatten's Xanthippe;NFO n 09 23;06-01-2010;(DK)FD LO 200970;172357;172358
172417;M;DK Comparero Egon Olsen;NFO n 03;23-05-2010;(DK)FD LO 200973;152693;87351
172418;M;DK Comparero Benny;NFO n 09 22;23-05-2010;(DK)FD LO 200974;152693;87351
172419;F;DK Comparero Yvonne;NFO a 09 22;23-05-2010;(DK)FD LO 200975;152693;87351
172428;F;DK Christiansminde Sally;NFO fs 09 23;20-08-2010;(DK)FD LO 200984;130964;152485
172429;M;DK Christiansminde Samson;NFO ns 09 23;20-08-2010;(DK)FD LO 200985;130964;152485
172430;M;DK Christiansminde Simba;NFO e 09 23;20-08-2010;(DK)FD LO 200986;130964;152485
172431;M;DK Christiansminde Sebastian;NFO n 09;20-08-2010;(DK)FD LO 200987;130964;152485
172432;M;Magnus Missekat Felis Jubatus;NFO d 09 23;22-08-2010;(DK)FD LO 200988;77982;148276
172433;M;Bing Clawsby Felis Jubatus;NFO d 09 23;22-08-2010;(DK)FD LO 200989;77982;148276
172434;F;Ester Langhår Felis Jubatus;NFO n 09;22-08-2010;(DK)FD LO 200990;77982;148276
172435;F;Coco Knurhår Felis Jubatus;NFO n 09 23;22-08-2010;(DK)FD LO 200991;77982;148276
172436;F;Husets Tiger Felis Jubatus;NFO n 09 23;22-08-2010;(DK)FD LO 200992;77982;148276
172437;F;Frøken Sensommer Felis Jubatus;NFO n 09;01-10-2010;(DK)FD LO 200993;77982;77155
172438;F;Frøken Jævndøgn Felis Jubatus;NFO n 09 23;01-10-2010;(DK)FD LO 200994;77982;77155
172439;F;Bodil Udsen Felis Jubatus;NFO n 23;13-10-2010;(DK)FD LO 200995;143302;104068
172440;F;Helle Virkner Felis Jubatus;NFO n 23;13-10-2010;(DK)FD LO 200996;143302;104068
172517;M;DK Lindvig's Drefus;NFO n 03;21-07-2010;(DK)FD LO 201037;153467;146277
172518;F;DK Lindvig's Dinah;NFO f 09;21-07-2010;(DK)FD LO 201038;153467;146277
172519;F;DK Lindvig's Dooley;NFO f 09;21-07-2010;(DK)FD LO 201039;153467;146277
172549;M;DK Skovskytten's Prinzz;NFO n 23;07-05-2010;(DK)FD LO 201069;151212;132678
172550;M;DK Skovskytten's Power Red;NFO n 23;07-05-2010;(DK)FD LO 201070;151212;132678
172551;F;DK Skovskytten's Pretty Girl;NFO fs 23;07-05-2010;(DK)FD LO 201071;151212;132678
172552;F;DK Skovskytten's Pearl;NFO fs 09 23;07-05-2010;(DK)FD LO 201072;151212;132678
172562;M;DK Scarlett-Sandra's Delta;NFO n 09 22;28-07-2010;(DK)FD LO 201082;144096;125755
172563;F;DK Scarlett-Sandra's Gamma;NFO n 09 22;28-07-2010;(DK)FD LO 201083;144096;125755
172564;F;DK Scarlett-Sandra's Zeta;NFO as 22;28-07-2010;(DK)FD LO 201084;144096;125755
172565;M;DK Scarlett-Sandra's Alpha;NFO n;28-07-2010;(DK)FD LO 201085;144096;125755
172566;F;DK Scarlett-Sandra's Beta;NFO ns 09 22;28-07-2010;(DK)FD LO 201086;144096;125755
172665;M;DK Bjerglossen's Codeman;NFO e 23;25-04-2010;(DK)FD LO 201157;132901;113077
172666;F;DK Bjerglossen's Lady Arjuna;NFO w;25-04-2010;(DK)FD LO 201158;132901;113077
172667;F;DK Bjerglossen's Mizz B'Heaven;NFO f 23;25-04-2010;(DK)FD LO 201159;132901;113077
172668;F;DK Bjerglossen's Camisa Negra;NFO n 23;17-06-2010;(DK)FD LO 201160;132901;109764
172669;F;DK Bjerglossen's Klokkeblomst;NFO a 09 23;17-06-2010;(DK)FD LO 201161;132901;109764
172670;F;DK Bjerglossen's Mini Blue;NFO a 09 23;17-06-2010;(DK)FD LO 201162;132901;109764
172691;F;DK Chrisycats Fanny;NFO ns;24-09-2010;(DK)FD LO 201183;131606;145786
172692;M;DK Chrisycats Frede;NFO n 09;24-09-2010;(DK)FD LO 201184;131606;145786
172693;M;DK Chrisycats Frost;NFO ns 09 24;24-09-2010;(DK)FD LO 201185;131606;145786
172694;M;DK Chrisycats Filur;NFO n;24-09-2010;(DK)FD LO 201186;131606;145786
172695;M;DK Chrisycats Figo;NFO ns 24;24-09-2010;(DK)FD LO 201187;131606;145786
172706;F;DK Elmelund's Odet;NFO as 09 23;21-07-2010;(DK)FD LO 201198;141223;115051
172707;M;DK Elmelund's Obelix;NFO w;21-07-2010;(DK)FD LO 201199;141223;115051
172708;M;DK Elmelund's Obama;NFO a 09 23;21-07-2010;(DK)FD LO 201200;141223;115051
172709;M;DK Elmelund's Odin;NFO w;21-07-2010;(DK)FD LO 201201;141223;115051
172716;F;DK Sonneholt's Badirya;NFO w;09-10-2010;(DK)FD LO 201208;155125;121222
172717;F;DK Sonneholt's Buthaaya;NFO f 22;09-10-2010;(DK)FD LO 201209;155125;121222
172718;F;DK Sonneholt's Bahira;NFO f 23;09-10-2010;(DK)FD LO 201210;155125;121222
172719;M;DK Sonneholt's Barghouti;NFO d 22;09-10-2010;(DK)FD LO 201211;155125;121222
172720;M;DK Sonneholt's Bahi;NFO w;09-10-2010;(DK)FD LO 201212;155125;121222
172721;M;DK Sonneholt's Bashier;NFO w;09-10-2010;(DK)FD LO 201213;155125;121222
172724;F;Molly Cormath DK;NFO w;18-08-2010;(DK)FD LO 201216;116487;149420
172725;F;Milly Cormath DK;NFO w;18-08-2010;(DK)FD LO 201217;116487;149420
172726;F;Mynte Cormath DK;NFO w;18-08-2010;(DK)FD LO 201218;116487;149420
172727;M;Morten Cormath DK;NFO w;18-08-2010;(DK)FD LO 201219;116487;149420
172992;F;DK Marguritgaarden's Abigail;NFO ns 23;28-06-2010;(DK)FD LO 201310;138985;145528
172993;F;DK Marguritgaarden's Alice;NFO ns 09;28-06-2010;(DK)FD LO 201311;138985;145528
172994;F;DK Marguritgaarden's Mitte;NFO ns;28-06-2010;(DK)FD LO 201312;138985;145528
173023;F;DK Harmakhet's Jasmin;NFO f 09 22;11-09-2010;(DK)FD LO 201339;152125;141389
173024;F;DK Harmakhet's Jewel;NFO f 09 23;11-09-2010;(DK)FD LO 201340;152125;141389
173025;F;DK Harmakhet's Jolene;NFO g 22;11-09-2010;(DK)FD LO 201341;152125;141389
173026;F;DK Harmakhet's Joy;NFO g 22;11-09-2010;(DK)FD LO 201342;152125;141389
173027;M;DK Harmakhet's Jimbo;NFO d 22;11-09-2010;(DK)FD LO 201343;152125;141389
173028;M;DK Harmakhet's Julius;NFO d 09 23;11-09-2010;(DK)FD LO 201344;152125;141389
173029;M;DK Harmakhet's Junior;NFO e 09;11-09-2010;(DK)FD LO 201345;152125;141389
173060;M;DK ShaggyTail's Big Ben;NFO n 09 23;18-10-2010;(DK)FD LO 201370;150389;117078
173061;F;DK ShaggyTail's Blue Bell;NFO g 09 23;18-10-2010;(DK)FD LO 201371;150389;117078
173062;F;DK ShaggyTail's Betty Boop;NFO g 09 23;18-10-2010;(DK)FD LO 201372;150389;117078
173114;M;DK Tomiss Ray-Ban;NFO ns 22;05-08-2010;(DK)FD LO 201399;154841;154643
173115;F;DK Tomiss Shanda;NFO gs;01-09-2010;(DK)FD LO 201400;154841;145699
173116;F;DK Tomiss Soleda;NFO f;01-09-2010;(DK)FD LO 201401;154841;145699
173117;M;DK Tomiss Secret;NFO ns;01-09-2010;(DK)FD LO 201402;154841;145699
173118;M;DK Tomiss Shumi;NFO ds 23;01-09-2010;(DK)FD LO 201403;154841;145699
173119;F;DK Tomiss Symfonia;NFO ds 22;01-09-2010;(DK)FD LO 201404;154841;145699
173120;F;S*Myselisia's Tortiella;NFO fs 09 24;05-10-2006;(SE)SVERAK LO 226673;147573;157465
173121;M;Dwayne de Laïloken;NFO d 03 24;29-07-2008;(SE)SVERAK LO 250436;150877;150873
173122;F;S*Myselisia's Karisma;NFO fs 09 24;26-06-2010;(DK)FD LO 201405;173121;173120
173144;F;DK Lunden's Victoria;NFO ns 09 22;14-06-2010;(DK)FD LO 201409;152488;153348
173145;F;DK Lunden's Vikie;NFO ns 09 23;14-06-2010;(DK)FD LO 201410;152488;153348
173146;F;DK Lunden's Vera;NFO ns 09 23;14-06-2010;(DK)FD LO 201411;152488;153348
173173;M;DK Vindelhusets Phineas Nigellus;NFO d 09 24;20-08-2010;(DK)FD LO 201438;147414;138038
173174;M;DK Vindelhusets Sirius Black;NFO n 09 23;20-08-2010;(DK)FD LO 201439;147414;138038
173175;M;DK Vindelhusets Armando Dippet;NFO d 09 24;20-08-2010;(DK)FD LO 201440;147414;138038
173176;F;DK Vindelhusets Petunia Dursley;NFO f 09 24;20-08-2010;(DK)FD LO 201441;147414;138038
173177;F;DK Vindelhusets Nymphadora Tonks;NFO d 09 24;20-08-2010;(DK)FD LO 201442;147414;138038
173182;M;DK Europa's Have Jord;NFO n 22;26-10-2010;(DK)FD LO 201447;114123;88481
173183;M;DK Europa's Hubertus Jagt;NFO n 09 22;26-10-2010;(DK)FD LO 201448;114123;88481
173184;F;DK Europa's Hyben Juba;NFO n 22;26-10-2010;(DK)FD LO 201449;114123;88481
173185;F;DK Europa's Her Kommer Jeg;NFO a 22;26-10-2010;(DK)FD LO 201450;114123;88481
173186;M;DK Europa's Spørge Jørgen;NFO n 02 21;06-10-2010;(DK)FD LO 201451;114123;153734
173187;M;DK Europa's Sommer Job;NFO n 03 22;06-10-2010;(DK)FD LO 201452;114123;153734
173188;M;DK Europa's Skatte Jagt;NFO n 09 22;06-10-2010;(DK)FD LO 201453;114123;153734
173189;M;DK Europa's Stolpe Jas;NFO n 02 21;06-10-2010;(DK)FD LO 201454;114123;153734
173190;F;DK Europa's Sveske Juice;NFO n 03 23;06-10-2010;(DK)FD LO 201455;114123;153734
173191;F;DK Europa's Sovse Jævner;NFO n 09 22;06-10-2010;(DK)FD LO 201456;114123;153734
173192;F;DK Killix Ibis Azul;NFO a;14-09-2010;(DK)FD LO 201457;108676;113582
173231;M;DK Missiolla's Philicat;NFO n 22;16-11-2010;(DK)FD LO 201467;151950;145442
173232;M;DK Missiolla's Prins Valiant;NFO n 09 22;16-11-2010;(DK)FD LO 201468;151950;145442
173233;M;DK Missiolla's Peter Pan;NFO n 09 24;16-11-2010;(DK)FD LO 201469;151950;145442
173234;M;DK Missiolla's Pinocchio;NFO n 09 22;16-11-2010;(DK)FD LO 201470;151950;145442
173299;F;DK Maluda's Mystique;NFO n 03 23;19-09-2010;(DK)FD LO 201496;153668;154518
173300;M;DK Maluda's Riddick;NFO n 03 23;19-09-2010;(DK)FD LO 201497;153668;154518
173301;F;DK Havheksen's Al a Carte;NFO a 09;22-09-2010;(DK)FD LO 201498;120859;142657
173302;F;DK Havheksen's A Prix Fixe;NFO f 09 23;22-09-2010;(DK)FD LO 201499;120859;142657
173303;M;DK Havheksen's Aperitif;NFO e 09 23;22-09-2010;(DK)FD LO 201500;120859;142657
